video_id,title,published_at,duration,duration_sec,view_count,like_count,comment_count,like_rate,comment_rate,corner,is_middleform,collected_at
JctdhlEj_yY,SNL 코리아 시즌2 화사 하이라이트 | 화자 전성시대ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-13T03:02:42Z,PT2M39S,159,534960,8124,337,1.5186,0.063,기타SNL,False,2026-05-19T03:49:41.729512+00:00
ZgJMlSAYhhY,SNL 코리아 시즌2 화사 하이라이트 | 여자의 눈물ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-13T03:02:37Z,PT4M4S,244,812408,9369,394,1.1532,0.0485,기타SNL,False,2026-05-19T03:49:41.729527+00:00
ZT_t8KLaeOU,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 국민의당 대선 후보 안철수ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-02-13T03:02:04Z,PT3M35S,215,1697986,20819,2851,1.2261,0.1679,기타SNL,False,2026-05-19T03:49:41.729542+00:00
tVx0VU6re9U,[화사 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 7회 호스트 화사ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-02-12T09:09:57Z,PT59S,59,132735,2788,198,2.1004,0.1492,기타SNL,False,2026-05-19T03:49:41.729589+00:00
XE0fBAw6AvY,[1시간 무한재생] 허블리(heovely) 근본 코카인 댄스 교차편집⚠️ 매운맛 주의ㅣ코카인 끝판왕 종결자ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-05T13:00:31Z,PT1H11S,3611,3561936,31501,3588,0.8844,0.1007,기타SNL,False,2026-05-19T03:49:41.729619+00:00
2QCAet14Bz0,[설연휴 위기탈출 3탄] 명절 잔소리 대처법ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-02T03:00:01Z,PT1M,60,3241334,33652,184,1.0382,0.0057,기타SNL,False,2026-05-19T03:49:41.729635+00:00
dw-4JvJBTHg,[설연휴 위기탈출 2탄] 명절 잔소리 대처법ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-01T03:00:27Z,PT29S,29,573896,5497,68,0.9578,0.0118,기타SNL,False,2026-05-19T03:49:41.729649+00:00
QmdkdMSjjD4,[설연휴 위기탈출 1탄] 킹받는 사촌 동생 이기는 법ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-31T03:00:07Z,PT46S,46,1663838,21442,220,1.2887,0.0132,기타SNL,False,2026-05-19T03:49:41.729664+00:00
jk--p_7CUDE,SNL 코리아 시즌2 허성태 하이라이트 | 허블리TVㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-30T03:01:06Z,PT2M46S,166,4967029,61579,3199,1.2398,0.0644,기타SNL,False,2026-05-19T03:49:41.729678+00:00
b7AedDW2vL8,SNL 코리아 시즌2 허성태 하이라이트 | 눈 떠보니 로맨스 남주ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-30T03:01:01Z,PT4M1S,241,2403287,24872,1723,1.0349,0.0717,기타SNL,False,2026-05-19T03:49:41.729693+00:00
PtMfpvyEOOA,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 더불어민주당 디지털대전환위원장 박영선ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-30T03:00:05Z,PT2M32S,152,314764,3079,318,0.9782,0.101,기타SNL,False,2026-05-19T03:49:41.729707+00:00
GLO2UJXmigQ,[허성태 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 6회 호스트 허성태ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-29T08:55:58Z,PT59S,59,186163,1390,51,0.7467,0.0274,기타SNL,False,2026-05-19T03:49:41.729722+00:00
Ltl1l38FuQY,SNL 코리아 시즌2 이동휘 하이라이트 | 나는 솔로 지옥ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-23T04:01:36Z,PT3M37S,217,2543701,20391,955,0.8016,0.0375,기타SNL,False,2026-05-19T03:49:41.729751+00:00
msuKKozunsQ,SNL 코리아 시즌2 이동휘 하이라이트 | 전국민 노래자랑ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-23T04:01:29Z,PT3M6S,186,321800,2442,109,0.7589,0.0339,기타SNL,False,2026-05-19T03:49:41.729766+00:00
jLGVv0GkCzM,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 국민의힘 선대본 공보단장 김은혜ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-23T04:01:22Z,PT1M49S,109,343592,3524,391,1.0256,0.1138,기타SNL,False,2026-05-19T03:49:41.729780+00:00
xIlU8rQFMu8,SNL 코리아 시즌2 콜드 오프닝 | SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-23T04:01:14Z,PT2M10S,130,528787,5889,483,1.1137,0.0913,기타SNL,False,2026-05-19T03:49:41.729795+00:00
Q6UdQDqf7Ac,[이동휘 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 5회 호스트 이동휘ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-22T09:00:22Z,PT58S,58,60368,366,22,0.6063,0.0364,기타SNL,False,2026-05-19T03:49:41.729809+00:00
vojnTbiD-oY,SNL 코리아 시즌2 강하늘 하이라이트 | 남자의 눈물ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-19T09:00:23Z,PT4M54S,294,1187663,10616,411,0.8939,0.0346,기타SNL,False,2026-05-19T03:49:41.729854+00:00
u19TuZzV8ds,SNL 코리아 시즌2 강하늘 하이라이트 | AI 경호원 기가스카이ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-19T08:01:26Z,PT3M50S,230,1539353,15149,465,0.9841,0.0302,기타SNL,False,2026-05-19T03:49:41.729868+00:00
VSzj7r_z04U,SNL 코리아 시즌2 강하늘 하이라이트 | 동백꽃 필 무렵ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-16T03:03:52Z,PT5M44S,344,1859996,17061,574,0.9173,0.0309,기타SNL,True,2026-05-19T03:49:41.729883+00:00
bxLi1K3UjUg,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 추미애 전 법무부 장관ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-16T03:00:11Z,PT2M38S,158,635600,7182,1326,1.13,0.2086,기타SNL,False,2026-05-19T03:49:41.729898+00:00
KbTj9b0avdQ,[강하늘 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 4회 호스트 강하늘ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-15T09:00:07Z,PT58S,58,83715,663,49,0.792,0.0585,기타SNL,False,2026-05-19T03:49:41.729942+00:00
mzoqfYHmagQ,SNL 코리아 시즌2 술에 도른 여자들 하이라이트 | 이선빈 X 한선화 X 정은지ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-11T08:30:14Z,PT3M12S,192,2973552,26113,1081,0.8782,0.0364,기타SNL,False,2026-05-19T03:49:41.729972+00:00
3JgntpKTFKQ,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 우상호 더불어민주당 의원ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-09T02:01:03Z,PT2M18S,138,344559,3852,447,1.118,0.1297,기타SNL,False,2026-05-19T03:49:41.729986+00:00
LjkyVgIaO4M,SNL 코리아 시즌2 마성의 정은지 하이라이트 | 이선빈 X 한선화 X 정은지ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-09T02:00:55Z,PT2M23S,143,932953,7855,239,0.842,0.0256,기타SNL,False,2026-05-19T03:49:41.730001+00:00
sei7nmotu0A,SNL 코리아 시즌2 술소매 붉은 끝동 하이라이트 | 이선빈 X 한선화 X 정은지ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-09T02:00:48Z,PT1M53S,113,879855,6921,187,0.7866,0.0213,기타SNL,False,2026-05-19T03:49:41.730015+00:00
5Hcs-UH8gUA,SNL 코리아 시즌2 AI 배우 기가비니 하이라이트 | 이선빈 X 한선화 X 정은지ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-09T02:00:02Z,PT2M8S,128,729934,5342,164,0.7318,0.0225,기타SNL,False,2026-05-19T03:49:42.031587+00:00
kh-FMgz25YQ,[술도녀 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 3회 호스트 이선빈 X 한선화 X 정은지ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-08T09:00:18Z,PT58S,58,117585,987,41,0.8394,0.0349,기타SNL,False,2026-05-19T03:49:42.031624+00:00
Xoi80i-7zZg,SNL 코리아 시즌2 차인표 하이라이트 | 기가 차차 AI 트레이너ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-02T06:57:03Z,PT3M47S,227,676194,5739,209,0.8487,0.0309,기타SNL,False,2026-05-19T03:49:42.031659+00:00
Sk4zSXjOrv0,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 나경원 국민의힘 전 의원ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-02T04:13:15Z,PT1M46S,106,913920,9498,1142,1.0393,0.125,기타SNL,False,2026-05-19T03:49:42.031675+00:00
3deUdBMiVbg,SNL 코리아 시즌2 두 번째 콜드 오프닝 | SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-02T04:00:03Z,PT1M46S,106,1641562,17589,1078,1.0715,0.0657,기타SNL,False,2026-05-19T03:49:42.031690+00:00
syw5HH0IUhM,[차인표 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 2회 호스트 차인표ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-01-01T09:00:01Z,PT59S,59,61391,246,16,0.4007,0.0261,기타SNL,False,2026-05-19T03:49:42.031705+00:00
urBAihESyIQ,SNL 코리아 크루와 호스트 차인표 배우가 전하는 2022 새해 인사ㅣSNL 코리아 시즌 2ㅣ스페셜 영상 | 쿠팡플레이 오리지널 | 쿠팡,2022-01-01T03:00:36Z,PT31S,31,38920,254,16,0.6526,0.0411,기타SNL,False,2026-05-19T03:49:42.031720+00:00
ReKRSTB5PK8,SNL 코리아 시즌2 신혜선 하이라이트 | 열일곱이지만 서른입니다ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2021-12-26T02:01:13Z,PT3M43S,223,11051268,121990,5649,1.1039,0.0511,기타SNL,False,2026-05-19T03:49:42.031766+00:00
0dA1Pldtbxw,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 이준석 국민의힘 당대표ㅣ쿠팡플레이 오리지널 | 쿠팡,2021-12-26T02:01:07Z,PT2M12S,132,1429820,13317,1865,0.9314,0.1304,기타SNL,False,2026-05-19T03:49:42.031781+00:00
FmhgvQZ-c2A,SNL 코리아 시즌2 콜드 오프닝 | SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2021-12-26T02:00:06Z,PT3M39S,219,3408474,39226,3246,1.1508,0.0952,기타SNL,False,2026-05-19T03:49:42.031795+00:00
nTwzrJnuwTU,SNL 코리아 리액션 모음 Zip.ㅣSNL 코리아 시즌1 하이라이트 몰아보기ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2021-12-25T03:00:31Z,PT2M,120,134734,1341,66,0.9953,0.049,기타SNL,False,2026-05-19T03:49:42.031810+00:00
PGMaIbPEFFU,SNL 코리아 기가후니와 AI콜렉션ㅣSNL 코리아 시즌1 하이라이트 몰아보기ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2021-12-24T09:00:23Z,PT4M31S,271,527954,4083,75,0.7734,0.0142,기타SNL,False,2026-05-19T03:49:42.031855+00:00
74PgvG82yi0,SNL 코리아 인턴 기자 주현영의 성장기ㅣSNL 코리아 시즌1 하이라이트 몰아보기ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2021-12-23T09:00:03Z,PT4M59S,299,1791952,17536,738,0.9786,0.0412,기타SNL,False,2026-05-19T03:49:42.031885+00:00
fcAauZxeFbg,SNL 코리아 시즌2 예고편ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2021-12-22T00:00:24Z,PT47S,47,444260,322,32,0.0725,0.0072,기타SNL,False,2026-05-19T03:49:42.031914+00:00
rKoS2PWEK8M,SNL 코리아 인턴 기자 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-11-07T11:00:21Z,PT3M57S,237,1662667,17648,1184,1.0614,0.0712,위켄드 업데이트,False,2026-05-19T03:49:42.299396+00:00
HT7oJ2MpV50,SNL 코리아 조진웅 하이라이트 | 멜로가 아찔 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-11-07T11:00:06Z,PT3M33S,213,786470,6172,316,0.7848,0.0402,기타SNL,False,2026-05-19T03:49:42.299428+00:00
m7-OVd03udw,SNL 코리아 조진웅 하이라이트 | 끝까지 간다 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-11-07T03:00:12Z,PT3M39S,219,2947344,18322,1537,0.6216,0.0521,기타SNL,False,2026-05-19T03:49:42.299459+00:00
GtcDuFZl3AM,SNL 코리아 스트릿 우먼 퐈이터 하이라이트 | 조진웅 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-11-07T03:00:11Z,PT4M21S,261,1726342,20160,904,1.1678,0.0524,기타SNL,False,2026-05-19T03:49:42.299490+00:00
aUxab0I1X7E,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 이재명 더불어민주당 대선 후보 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아,2021-11-07T03:00:00Z,PT3M30S,210,3755208,39476,5220,1.0512,0.139,기타SNL,False,2026-05-19T03:49:42.299521+00:00
h0KKvvoiZNA,SNL 코리아 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-31T11:00:17Z,PT3M11S,191,49232,416,27,0.845,0.0548,위켄드 업데이트,False,2026-05-19T03:49:42.299706+00:00
F6ClcWFF9So,SNL 코리아 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-31T11:00:08Z,PT3M23S,203,587423,6675,322,1.1363,0.0548,위켄드 업데이트,False,2026-05-19T03:49:42.299731+00:00
4M66PHlcqvM,SNL 코리아 윤계상 하이라이트 | 윤계숙 연애상담소 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-31T11:00:05Z,PT3M33S,213,491004,6773,430,1.3794,0.0876,기타SNL,False,2026-05-19T03:49:42.299761+00:00
X758VPJL-90,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 심상정 정의당 대선 후보 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아,2021-10-31T05:00:21Z,PT3M7S,187,752617,6079,898,0.8077,0.1193,기타SNL,False,2026-05-19T03:49:42.543803+00:00
jx9w0Kd-Jk8,SNL 코리아 윤계상 하이라이트 | 범죄도시 장첸 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-31T05:00:14Z,PT2M20S,140,2378064,18019,845,0.7577,0.0355,기타SNL,False,2026-05-19T03:49:42.543884+00:00
-iX1__0FKoU,SNL 코리아 윤계상 하이라이트 | AI 남편 기가계상 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-31T05:00:02Z,PT3M10S,190,720378,6035,265,0.8378,0.0368,기타SNL,False,2026-05-19T03:49:42.543924+00:00
1f3hzvhmcCs,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 윤석열 국민의힘 대선 경선 후보 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아,2021-10-31T05:00:02Z,PT3M8S,188,2263475,19271,6775,0.8514,0.2993,기타SNL,False,2026-05-19T03:49:42.543998+00:00
06uS3714IyE,SNL 코리아 김동욱 하이라이트 | 신과 함께 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-24T11:00:00Z,PT2M43S,163,309237,3394,139,1.0975,0.0449,기타SNL,False,2026-05-19T03:49:42.544250+00:00
yhcdzw2e30w,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 홍준표 국민의힘 대선 경선 후보 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아,2021-10-24T08:00:15Z,PT3M22S,202,4957524,55182,5419,1.1131,0.1093,기타SNL,False,2026-05-19T03:49:42.544266+00:00
mK0yG13BU50,SNL 코리아 김동욱 하이라이트 | 김동순 연애상담소 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-24T03:00:16Z,PT3M8S,188,439325,5860,326,1.3339,0.0742,기타SNL,False,2026-05-19T03:49:42.544281+00:00
4Duy20G7RP0,SNL 코리아 하이라이트 | 불편러 멤버십 서비스 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-24T03:00:03Z,PT3M6S,186,318692,3075,197,0.9649,0.0618,기타SNL,False,2026-05-19T03:49:42.544297+00:00
aacNQpNK-ss,SNL 코리아 김동욱 하이라이트 | 역할대행의 전설 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-24T03:00:00Z,PT3M33S,213,489311,4467,190,0.9129,0.0388,기타SNL,False,2026-05-19T03:49:42.544312+00:00
NSxuveuseGc,[풀버전] SNL 코리아 인턴 기자 여섯 번째 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡,2021-10-17T11:00:25Z,PT4M59S,299,4071969,42111,2244,1.0342,0.0551,기타SNL,False,2026-05-19T03:49:42.544408+00:00
1eUrRYPatTk,SNL 코리아 하이라이트 | 그린라이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-17T11:00:01Z,PT3M18S,198,428105,2927,159,0.6837,0.0371,기타SNL,False,2026-05-19T03:49:42.544423+00:00
LjRcYKz_ubs,SNL 코리아 옥주현 하이라이트 | AI 경찰 옥티머스 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-17T03:00:18Z,PT3M9S,189,1066615,10481,911,0.9826,0.0854,기타SNL,False,2026-05-19T03:49:42.544438+00:00
Krli932hLGk,SNL 코리아 옥주현 하이라이트| 밀착피티 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-17T03:00:14Z,PT3M22S,202,671772,12427,673,1.8499,0.1002,기타SNL,False,2026-05-19T03:49:42.544453+00:00
A4PsEHJ_BBc,SNL 코리아 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-17T03:00:10Z,PT3M11S,191,57943,501,33,0.8646,0.057,위켄드 업데이트,False,2026-05-19T03:49:42.544466+00:00
TsgwvK1fR18,SNL 코리아 조정석 하이라이트 | 네고의 정석 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-17T03:00:09Z,PT3M34S,214,1102351,8146,154,0.739,0.014,기타SNL,False,2026-05-19T03:49:42.544481+00:00
vedagEkWthM,SNL 코리아 NCT 127 하이라이트 | 걸어서 세상속으로 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡 [ENG SUB],2021-10-10T11:00:26Z,PT2M54S,174,1808228,72710,1895,4.0211,0.1048,기타SNL,False,2026-05-19T03:49:42.544512+00:00
IHgdzmhvlK4,SNL 코리아 인턴 기자 다섯 번째 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아,2021-10-10T11:00:09Z,PT1M33S,93,1059746,11816,887,1.115,0.0837,기타SNL,False,2026-05-19T03:49:42.544527+00:00
zt7Dlt-3MrY,SNL 코리아 NCT 127 하이라이트 | 체인지 스티커 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡 [ENG SUB],2021-10-10T03:00:18Z,PT2M17S,137,636262,32296,1040,5.0759,0.1635,기타SNL,False,2026-05-19T03:49:42.544542+00:00
S5uqnB0qYN0,SNL 코리아 NCT 127 하이라이트 | 유닛의 진화 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡 [ENG SUB],2021-10-10T00:00:07Z,PT2M6S,126,867949,54321,1108,6.2585,0.1277,기타SNL,False,2026-05-19T03:49:42.544557+00:00
zcxmh6z8jv8,SNL 코리아 갑오징어 게임 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-03T00:00:14Z,PT2M16S,136,1648884,12351,483,0.7491,0.0293,기타SNL,False,2026-05-19T03:49:42.544605+00:00
qflSusRHTig,SNL 코리아 조여정 하이라이트 | AI 백화점 직원 기가여정 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-03T00:00:11Z,PT2M26S,146,1412216,9962,409,0.7054,0.029,기타SNL,False,2026-05-19T03:49:42.544621+00:00
LzNj33Dg4fQ,SNL 코리아 조여정 하이라이트 | 메타투어  하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-03T00:00:09Z,PT2M58S,178,561003,3281,137,0.5848,0.0244,기타SNL,False,2026-05-19T03:49:42.544636+00:00
6S-Eog_DpaA,SNL 코리아 Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-03T00:00:01Z,PT1M25S,85,307583,3154,383,1.0254,0.1245,위켄드 업데이트,False,2026-05-19T03:49:42.544649+00:00
-7TGQwgMZts,SNL 코리아 인턴 기자 네 번째 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-10-03T00:00:00Z,PT2M43S,163,1824190,19703,1395,1.0801,0.0765,기타SNL,False,2026-05-19T03:49:42.544665+00:00
iKS7QX82lMI,SNL 코리아 인턴 기자 세 번째 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-26T12:00:16Z,PT4M38S,278,3969386,50786,4900,1.2794,0.1234,기타SNL,False,2026-05-19T03:49:42.544696+00:00
Q33OUvnI3OU,SNL 코리아 조정석 하이라이트 | 오프닝 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-26T12:00:11Z,PT2M30S,150,558203,9978,358,1.7875,0.0641,기타SNL,False,2026-05-19T03:49:42.544711+00:00
Mj77JkbWoPA,SNL 코리아 하이라이트 | 우리의 잊혀진 술게임을 찾아서 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-26T12:00:09Z,PT3M12S,192,630343,5158,189,0.8183,0.03,기타SNL,False,2026-05-19T03:49:42.544727+00:00
1IVSXFxjcT4,SNL 코리아 조정석 편 하이라이트 | AI 웨이터 알파조 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-26T12:00:01Z,PT3M21S,201,4394527,48942,1784,1.1137,0.0406,기타SNL,False,2026-05-19T03:49:42.544743+00:00
z3RnauyMuaU,SNL 코리아 조정석 하이라이트 | 슬기로운 의사생활 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-26T00:00:13Z,PT3M9S,189,2023820,22496,745,1.1116,0.0368,기타SNL,False,2026-05-19T03:49:42.544758+00:00
M5CnROfEekE,SNL 코리아 조정석 하이라이트 | 조정순 연애상담소 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-26T00:00:10Z,PT3M20S,200,2765067,30797,1362,1.1138,0.0493,기타SNL,False,2026-05-19T03:49:42.822906+00:00
CzkAGtCtneU,SNL 코리아 인턴 기자 두 번째 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-19T09:00:05Z,PT3M31S,211,4646988,57495,6454,1.2373,0.1389,위켄드 업데이트,False,2026-05-19T03:49:42.822967+00:00
9YK2frqXgGw,SNL 코리아 코로나 인터뷰 하이라이트 | Weekend Update 위켄드 업데이트 하이라이트 |쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-19T09:00:03Z,PT2M,120,707307,7060,453,0.9982,0.064,위켄드 업데이트,False,2026-05-19T03:49:42.822997+00:00
GdDJyFUaLXA,SNL 코리아 제시 편 AI인턴 하이라이트 | 제시 하이라이트 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-19T00:05:07Z,PT1M47S,107,2429133,14351,575,0.5908,0.0237,기타SNL,False,2026-05-19T03:49:42.823032+00:00
8faZLRQv8i0,SNL 코리아 제시 편 빅토리아 뽕 시크릿 하이라이트 | 제시 하이라이트 | 제시 편 인턴 기자 | 쿠팡플레이 시리즈 | 쿠팡플레이 오리지널 | 쿠팡플레이 SNL코리아 | 쿠팡,2021-09-19T00:00:02Z,PT1M48S,108,708086,4777,216,0.6746,0.0305,기타SNL,False,2026-05-19T03:49:42.823067+00:00
